4450,11017,271
4451,11017,7
4452,11026,97
4453,11026,67
4454,11027,880
4455,11028,43
4456,11029,75
4457,11029,175
4458,11029,176
4459,11032,451
4460,11036,281
4461,11038,70
4462,11038,411
4463,11049,95
4464,11052,23
4465,11056,69
4466,11059,128
4467,11061,676
4468,11062,208
4469,11062,16
4470,11064,237
4471,11072,250
4472,11073,25
4473,11083,6
4474,11085,147
4475,11088,108
4476,11088,20
4477,11095,179
4478,11101,271
4479,11101,71
4480,11103,44
4481,11108,97
4482,11110,61
4483,11111,50
4484,11111,217
4485,11112,52
4486,11113,95
4487,11115,9
4488,11117,221
4489,11118,154
4490,11119,67
4491,11121,24
4492,11122,74
4493,11123,213
4494,11124,112
4495,11127,13
4496,11128,145
4497,11129,1017
4498,11129,4123
4499,11133,94
4500,11136,819
4501,11139,111
4502,11140,73
4503,11142,1177
4504,11146,62
4505,11148,60
4506,11150,37
4507,11151,11
4508,11153,4
4509,11153,58
4510,11154,98
4511,11156,129
4512,11158,9
4513,11163,75
4514,11164,26
4515,11165,124
4516,11166,79
4517,11166,94
4518,11169,154
4519,11170,130
4520,11176,348
4521,11176,356
4522,11177,189
4523,11181,90
4524,11183,26
4525,11184,54
4526,11184,163
4527,11187,186
4528,11189,111
4529,11191,903
4530,11192,123
4531,11195,152
4532,11250,474
4533,11251,21
4534,11255,184
4535,11258,2
4536,11259,90
4537,11259,80
4538,11263,58
4539,11264,14
4540,11266,111
4541,11266,36
4542,11271,7
4543,11273,24
4544,11275,230
4545,11276,92
4546,11276,206
4547,11280,626
4548,11281,47
4549,11282,753
4550,11285,55
4551,11285,171
4552,11286,68
4553,11288,151
4554,11288,12
4555,11292,50
4556,11292,32
4557,11292,30
4558,11293,645
4559,11294,973
4560,11297,228
4561,11297,1585
4562,11298,198
4563,11300,368
4564,11301,868
4565,11301,534
4566,11304,65
4567,11305,181
4568,11309,23
4569,11312,91
4570,11312,133
4571,11316,39
4572,11316,147
4573,11317,55
4574,11319,6
4575,11319,362
4576,11322,623
4577,11329,38
4578,11330,17
4579,11332,143
4580,11334,331
4581,11334,68
4582,11337,900
4583,11338,115
4584,11338,11
4585,11339,50
4586,11342,176
4587,11342,81
4588,11342,9
4589,11343,53
4590,11343,577
4591,11345,21
4592,11346,415
4593,11347,70
4594,11348,53
4595,11348,75
4596,11350,132
4597,11351,769
4598,11352,170
4599,11352,39
4600,11353,84
4601,11354,365
4602,11355,35
4603,11356,47
4604,11359,125
4605,11362,294
4606,11365,307
4607,11371,39
4608,11371,19
4609,11375,392
4610,11377,241
4611,11377,40
4612,11380,40
4613,11387,73
4614,11387,55
4615,11389,76
4616,11391,250
4617,11394,29
4618,11394,23
4619,11402,161
4620,11410,110
4621,11411,143
4622,11417,58
4623,11417,20
4624,11420,141
4625,11423,29
4626,11425,275
4627,11428,184
4628,11428,64
4629,11430,149
4630,11431,250
4631,11435,33
4632,11436,30
4633,11438,62
4634,11440,2
4635,11440,35
4636,11441,107
4637,11445,11
4638,11445,100
4639,11447,179
4640,11453,53
4641,11453,65
4642,11456,163
4643,11458,35
4644,11461,155
4645,11463,1074
4646,11467,14
4647,11467,46
4648,11476,10
4649,11476,38
4650,11483,578
4651,11486,26
4652,11488,909
4653,11490,334
4654,11491,145
4655,11493,252
4656,11494,60
4657,11497,45
4658,11497,12
4659,11497,175
4660,11498,248
4661,11500,26
4662,11505,151
4663,11509,42
4664,11510,865
4665,11514,132
4666,11515,11
4667,11517,119
4668,11520,929
4669,11521,154
4670,11521,54
4671,11525,19
4672,11525,31
4673,11529,17
4674,11529,35
4675,11537,108
4676,11538,58
4677,11540,34
4678,11542,274
4679,11549,16
4680,11550,1289
4681,11551,243
4682,11554,158
4683,11554,9
4684,11557,261
4685,11558,143
4686,11558,48
4687,11558,132
4688,11559,72
4689,11560,198
4690,11560,118
4691,11560,297
4692,11560,333
4693,11561,147
4694,11566,122
4695,11566,106
4696,11566,200
4697,11568,149
4698,11571,42
4699,11575,255
4700,11575,109
4701,11578,34
4702,11584,252
4703,11588,22
4704,11588,72
4705,11588,24
4706,11589,77
4707,11589,31
4708,11590,64
4709,11592,13
4710,11597,268
4711,11598,233
4712,11599,74
4713,11600,71
4714,11600,132
4715,11604,41
4716,11605,7
4717,11607,79
4718,11607,97
4719,11607,241
4720,11609,198
4721,11610,159
4722,11611,24
4723,11611,126
4724,11611,257
4725,11613,28
4726,11613,13
4727,11614,656
4728,11616,17
4729,11617,101
4730,11617,35
4731,11617,135
4732,11618,120
4733,11621,49
4734,11622,74
4735,11623,1536
4736,11623,89
4737,11625,58
4738,11626,26
4739,11627,13
4740,11628,86
4741,11633,64
4742,11634,92
4743,11636,42
4744,11636,132
4745,11637,101
4746,11646,48
4747,11647,358
4748,11647,244
4749,11647,53
4750,11649,28
4751,11650,52
4752,11653,11
4753,11657,47
4754,11659,86
4755,11660,27
4756,11661,106
4757,11664,194
4758,11667,108
4759,11667,228
4760,11669,18
4761,11671,28
4762,11672,41
4763,11672,18
4764,11673,251
4765,11673,348
4766,11674,392
4767,11679,53
4768,11681,34
4769,11686,257
4770,11688,54
4771,11690,68
4772,11691,148
4773,11691,104
4774,11699,29
4775,11701,3
4776,11702,30
4777,11703,55
4778,11708,130
4779,11708,51
4780,11710,67
4781,11711,49
4782,11716,71
4783,11718,45
4784,11719,80
4785,11721,20
4786,11723,68
4787,11723,60
4788,11727,82
4789,11730,105
4790,11731,31
4791,11731,100
4792,11731,63
4793,11732,174
4794,11734,582
4795,11735,21
4796,11736,18
4797,11740,42
4798,11743,45
4799,11746,12
4800,11749,27
4801,11750,166
4802,11750,153
4803,11760,39
4804,11760,5
4805,11760,85
4806,11760,95
4807,11760,25
4808,11762,31
4809,11765,13
4810,11769,809
4811,11772,216
4812,11773,76
4813,11774,911
4814,11778,148
4815,11779,89
4816,11781,110
4817,11782,89
4818,11783,83
4819,11785,208
4820,11786,17
4821,11788,103
4822,11791,58
4823,11793,153
4824,11798,57
4825,11803,99
4826,11805,16
4827,11805,34
4828,11807,88
4829,11808,58
4830,11810,86
4831,11816,4427
4832,11817,12
4833,11818,417
4834,11818,80
4835,11820,145
4836,11826,228
4837,11829,84
4838,11831,116
4839,11831,522
4840,11845,91
4841,11847,30
4842,11847,770
4843,11848,62
4844,11848,112
4845,11848,416
4846,11848,322
4847,11853,30
4848,11855,5
4849,11856,127
4850,11876,96
4851,11878,425
4852,11943,275
4853,11943,136
4854,11946,20
4855,11948,108
4856,11949,84
4857,11949,292
4858,11952,11
4859,11955,104
4860,11956,103
4861,11959,132
4862,11967,729
4863,11970,21
4864,11970,970
4865,11972,20
4866,11973,189
4867,11974,94
4868,11980,120
4869,11982,12
4870,11983,51
4871,11984,137
4872,11988,46
4873,11991,342
4874,11992,81
4875,11992,96
4876,11992,150
4877,11992,440
4878,11993,46
4879,11993,50
4880,11995,26
4881,12001,43
4882,12004,62
4883,12004,233
4884,12005,105
4885,12007,330
4886,12007,16
4887,12008,383
4888,12008,296
4889,12012,9
4890,12013,132
4891,12017,74
4892,12018,56
4893,12019,187
4894,12020,116
4895,12022,172
4896,12022,69
4897,12022,319
4898,12023,57
4899,12024,317
4900,12027,36
4901,12029,296
4902,12032,375
4903,12034,44
4904,12037,1229
4905,12039,19
4906,12042,1131
4907,12043,444
4908,12044,249
4909,12046,60
4910,12046,5
4911,12050,51
4912,12050,6
4913,12050,145
4914,12051,497
4915,12051,271
4916,12051,20
4917,12053,6
4918,12057,40
4919,12059,129
4920,12067,163
4921,12069,243
4922,12076,148
4923,12078,129
4924,12079,76
4925,12081,65
4926,12081,585
4927,12082,97
4928,12083,87
4929,12084,42
4930,12090,40
4931,12093,204
4932,12093,192
4933,12095,419
4934,12099,424
4935,12101,244
4936,12103,96
4937,12104,63
4938,12107,40
4939,12109,18
4940,12116,30
4941,12118,490
4942,12123,254
4943,12130,97
4944,12132,8
4945,12136,100
4946,12136,141
4947,12137,9
4948,12139,341
4949,12139,58
4950,12140,210
4951,12144,126
4952,12146,31
4953,12147,139
4954,12150,206
4955,12152,496
4956,12171,334
4957,12177,49
4958,12178,1533
4959,12179,49
4960,12181,372
4961,12181,123
4962,12185,188
4963,12190,444
4964,12190,177
4965,12192,67
4966,12192,106
4967,12195,73
4968,12213,117
4969,12221,1304
4970,12222,45
4971,12223,62
4972,12226,53
4973,12230,139
4974,12231,105
4975,12231,44
4976,12232,6
4977,12232,774
4978,12233,177
4979,12233,108
4980,12234,11
4981,12241,53
4982,12246,122
4983,12250,75
4984,12250,25
4985,12250,40
4986,12256,109
4987,12259,546
4988,12261,22
4989,12263,89
4990,12264,37
4991,12266,45
4992,12266,465
4993,12267,194
4994,12267,263
4995,12269,16
4996,12270,43
4997,12271,506
4998,12272,89
4999,12276,76
5000,12280,66
5001,12280,828
5002,12283,20
5003,12286,50
5004,12286,27
5005,12289,554
5006,12291,38
5007,12292,43
5008,12293,301
5009,12302,129
5010,12305,21
5011,12305,97
5012,12307,40
5013,12309,182
5014,12312,21
5015,12314,98
5016,12321,49
5017,12322,57
5018,12323,143
5019,12324,29
5020,12328,78
5021,12335,123
5022,12336,72
5023,12338,83
5024,12349,38
5025,12351,964
5026,12356,26
5027,12360,32
5028,12364,151
5029,12368,102
5030,12369,76
5031,12370,23
5032,12372,59
5033,12375,225
5034,12377,55
5035,12379,26
5036,12380,55
5037,12384,61
5038,12386,118
5039,12390,2399
5040,12396,39
5041,12397,91
5042,12400,899
5043,12401,71
5044,12404,18
5045,12408,214
5046,12416,681
5047,12416,283
5048,12421,78
5049,12422,29
5050,12423,1242
5051,12423,20
5052,12432,118
5053,12436,201
5054,12437,72
5055,12437,75
5056,12440,87
5057,12444,215
5058,12444,520
5059,12445,81
5060,12447,37
5061,12449,27
5062,12461,48
5063,12463,10
5064,12468,24
5065,12469,48
5066,12472,33
5067,12482,70
5068,12484,15
5069,12487,27
5070,12496,98
5071,12497,32
5072,12498,836
5073,12499,181
5074,12500,110
5075,12500,226
5076,12501,43
5077,12501,33
5078,12505,1141
5079,12510,41
5080,12513,6
5081,12516,18
5082,12519,409
5083,12519,36
5084,12521,174
5085,12521,133
5086,12521,27
5087,12522,33
5088,12529,36
5089,12535,959
5090,12540,74
5091,12541,17
5092,12547,122
5093,12548,121
5094,12552,170
5095,12553,21
5096,12560,48
5097,12561,77
5098,12563,36
5099,12566,8
5100,12571,12
5101,12579,1535
5102,12581,45
5103,12584,11
5104,12589,5256
5105,12591,86
5106,12596,62
5107,12602,38
5108,12609,82
5109,12613,51
5110,12622,25
5111,12627,120
5112,12631,99
5113,12642,75
5114,12645,568
5115,12646,144
5116,12652,85
5117,12659,67
5118,12662,274
5119,12667,55
5120,12670,16
5121,12673,53
5122,12674,79
5123,12676,74
5124,12676,52
5125,12679,543
5126,12680,79
5127,12681,349
5128,12688,147
5129,12689,210
5130,12691,23
5131,12696,64
5132,12696,68
5133,12698,74
5134,12699,149
5135,12702,43
5136,12704,42
5137,12715,29
5138,12719,40
5139,12726,76
5140,12732,701
5141,12733,48
5142,12737,769
5143,12739,93
5144,12747,34
5145,12751,226
5146,12752,97
5147,12756,27
5148,12764,57
5149,12765,28
5150,12767,642
5151,12770,53
5152,12770,84
5153,12774,46
5154,12774,84
5155,12778,91
5156,12781,87
5157,12787,196
5158,12795,103
5159,12796,4
5160,12798,200
5161,12800,272
5162,12807,1
5163,12807,15
5164,12813,41
5165,12816,10
5166,12826,25
5167,12827,52
5168,12827,52
5169,12828,22
5170,12829,775
5171,12834,82
5172,12838,75
5173,12844,16
5174,12848,78
5175,12853,365
5176,12853,137
5177,12855,56
5178,12856,238
5179,12857,65
5180,12870,48
5181,12872,58
5182,12875,93
5183,12879,81
5184,12888,138
5185,12891,794
5186,12891,440
5187,12892,30
5188,12964,77
5189,12966,54
5190,12968,26
5191,12971,90
5192,12972,193
5193,12981,60
5194,12982,31
5195,12987,116
5196,12988,209
5197,12990,625
5198,12993,15
5199,12996,85
5200,12998,63
5201,12998,67
5202,13000,21
5203,13007,53
5204,13009,49
5205,13010,479
5206,13011,80
5207,13014,35
5208,13015,454
5209,13016,277
5210,13016,63
5211,13016,76
5212,13022,63
5213,13023,91
5214,13023,1604
5215,13025,1309
5216,13029,158
5217,13032,19
5218,13033,166
5219,13041,7
5220,13043,725
5221,13046,161
5222,13055,36
5223,13056,131
5224,13056,123
5225,13057,24
5226,13060,30
5227,13061,18
5228,13063,97
5229,13068,92
5230,13072,54
5231,13074,104
5232,13077,73
5233,13080,15
5234,13085,107
5235,13085,157
5236,13085,2
5237,13087,73
5238,13097,22
5239,13097,14
5240,13101,34
5241,13101,48
5242,13103,89
5243,13111,31
5244,13112,66
5245,13116,69
5246,13116,331
5247,13116,74
5248,13119,581
5249,13120,49
5250,13125,332
5251,13125,51
5252,13126,22
5253,13126,37
5254,13130,27
5255,13135,182
5256,13136,8
5257,13141,83
5258,13144,153
5259,13152,29
5260,13153,146
5261,13157,150
5262,13159,70
5263,13167,55
5264,13173,385
5265,13175,9
5266,13182,295
5267,13182,265
5268,13185,207
5269,13186,565
5270,13188,259
5271,13190,103
5272,13190,103
5273,13191,136
5274,13198,152
5275,13199,87
5276,13201,11
5277,13209,1244
5278,13214,398
5279,13215,116
5280,13216,50
5281,13216,89
5282,13217,127
5283,13218,305
5284,13227,2
5285,13233,128
5286,13234,362
5287,13236,517
5288,13237,161
5289,13239,116
5290,13239,63
5291,13242,115
5292,13247,256
5293,13250,60
5294,13261,1509
5295,13263,143
5296,13264,80
5297,13264,184
5298,13264,307
5299,13265,189
5300,13267,56
5301,13269,226
5302,13286,9
5303,13286,105
5304,13291,22
5305,13293,69
5306,13294,49
5307,13300,76
5308,13301,220
5309,13301,7
5310,13305,83
5311,13306,70
5312,13307,21
5313,13308,211
5314,13309,306
5315,13310,19
5316,13311,17
5317,13314,41
5318,13316,1371
5319,13321,8
5320,13328,3
5321,13332,15
5322,13333,41
5323,13336,9
5324,13339,132
5325,13344,47
5326,13350,68
5327,13351,69
5328,13356,367
5329,13356,54
5330,13359,89
5331,13361,253
5332,13361,23
5333,13362,65
5334,13363,44
5335,13367,73
5336,13369,157
5337,13374,23
5338,13376,1155
5339,13377,51
5340,13387,65
5341,13389,31
5342,13389,107
5343,13391,39
5344,13391,131
5345,13395,125
5346,13398,60
5347,13406,63
5348,13413,28817
5349,13415,41
5350,13417,64
5351,13421,44
5352,13424,1
5353,13424,953
5354,13425,48
5355,13427,83
5356,13428,139
5357,13428,472
5358,13435,16
5359,13440,1037
5360,13442,83
5361,13443,200
5362,13450,29
5363,13456,395
5364,13467,603
5365,13472,229
5366,13474,64
5367,13478,110
5368,13488,420
5369,13489,10
5370,13490,39
5371,13492,29
5372,13492,44
5373,13494,90
5374,13503,38
5375,13504,368
5376,13506,86
5377,13508,123
5378,13512,69
5379,13513,140
5380,13521,41
5381,13523,224
5382,13524,365
5383,13525,40
5384,13527,233
5385,13529,13
5386,13530,1063
5387,13530,900
5388,13532,56
5389,13532,116
5390,13532,937
5391,13533,103
5392,13533,235
5393,13536,54
5394,13541,94
5395,13544,225
5396,13546,399
5397,13550,103
5398,13551,52
5399,13552,850
5400,13552,170
5401,13557,5
5402,13557,571
5403,13558,128
5404,13559,85
5405,13562,145
5406,13562,101
5407,13563,59
5408,13564,1434
5409,13566,129
5410,13571,23
5411,13573,102
5412,13574,194
5413,13575,3
5414,13576,284
5415,13577,108
5416,13581,34
5417,13581,306
5418,13595,38
5419,13595,79
5420,13596,32
5421,13598,19
5422,13599,50
5423,13601,29
5424,13604,285
5425,13604,33
5426,13605,9
5427,13606,36
5428,13610,646
5429,13610,1384
5430,13613,81
5431,13615,1923
5432,13616,157
5433,13616,948
5434,13619,122
5435,13621,219
5436,13621,26
5437,13622,133
5438,13622,306
5439,13623,90
5440,13625,272
5441,13627,184
5442,13631,45
5443,13631,352
5444,13635,100
5445,13635,81
5446,13635,67
5447,13638,366
5448,13639,892
5449,13639,92
5450,13640,119
5451,13643,121
5452,13647,79
5453,13649,257
5454,13653,19
5455,13654,8
5456,13657,48
5457,13666,91
5458,13672,144
5459,13673,23
5460,13676,53
5461,13676,576
5462,13679,20
5463,13686,79
5464,13693,91
5465,13694,7
5466,13698,50
5467,13706,68
5468,13708,227
5469,13710,108
5470,13713,148
5471,13718,16
5472,13719,15
5473,13721,376
5474,13722,28
5475,13723,28
5476,13732,113
5477,13742,6
5478,13745,90
5479,13746,271
5480,13752,13
5481,13752,64
5482,13753,45
5483,13754,429
5484,13758,158
5485,13765,152
5486,13768,1308
5487,13771,331
5488,13772,77
5489,13772,10
5490,13773,129
5491,13778,207
5492,13784,100
5493,13784,20
5494,13785,104
5495,13792,15
5496,13798,10
5497,13800,370
5498,13802,147
5499,13803,110
5500,13804,2093
5501,13806,312
5502,13806,89
5503,13814,14
5504,13817,26
5505,13818,145
5506,13821,69
5507,13822,18
5508,13824,40
5509,13830,160
5510,13847,32
5511,13852,195
5512,13853,55
5513,13857,1419
5514,13857,42
5515,13858,102
5516,13863,289
5517,13863,87
5518,13867,14
5519,13868,119
5520,13874,407
5521,13876,293
5522,13878,3
5523,13881,15
5524,13883,44
5525,13884,51
5526,13884,593
5527,13889,113
5528,13889,35
5529,13891,25
5530,13891,171
5531,13892,45
5532,13895,248
5533,13898,187
5534,13900,78
5535,13906,71
5536,13907,82
5537,13912,29
5538,13919,21
5539,13923,3056
5540,13926,18
5541,13929,46
5542,13930,116
5543,13937,1378
5544,13945,87
5545,13948,132
5546,13948,45
5547,13951,640
5548,13954,1345
5549,13957,52
5550,13959,40
5551,13962,59
5552,13965,45
5553,13969,162
5554,13970,627
5555,13970,33
5556,13971,574
5557,13975,13
5558,13981,37
5559,13985,13
5560,13987,32
5561,13998,275
5562,14005,188
5563,14007,63
5564,14009,50
5565,14011,52
5566,14015,74
5567,14023,135
5568,14024,254
5569,14024,28
5570,14030,257
5571,14032,10
5572,14033,55
5573,14034,30447
5574,14035,21
5575,14036,188
5576,14036,26
5577,14037,157
5578,14037,139
5579,14039,512
5580,14041,83
5581,14046,35
5582,14047,15
5583,14056,133
5584,14059,138
5585,14061,239
5586,14064,57
5587,14066,94
5588,14069,87
5589,14070,142
5590,14077,4
5591,14081,167
5592,14082,93
5593,14089,288
5594,14090,244
5595,14091,105
5596,14092,36
5597,14093,55
5598,14093,6
5599,14094,112
5600,14095,54
5601,14097,371
5602,14097,108
5603,14107,152
5604,14113,242
5605,14114,80
5606,14117,8
5607,14119,21
5608,14122,68
5609,14126,203
5610,14129,389
5611,14130,84
5612,14132,100
5613,14134,152
5614,14137,14
5615,14137,46
5616,14138,56
5617,14141,35
5618,14145,24
5619,14153,64
5620,14158,43
5621,14158,222
5622,14158,104
5623,14159,14
5624,14160,168
5625,14166,57
5626,14168,231
5627,14170,132
5628,14172,35
5629,14176,1021
5630,14177,133
5631,14179,127
5632,14180,209
5633,14181,36
5634,14182,335
5635,14183,53
5636,14187,18
5637,14189,74
5638,14190,28
5639,14192,1433
5640,14196,104
5641,14201,71
5642,14203,109
5643,14204,176
5644,14205,17
5645,14208,61
5646,14209,21
5647,14210,46
5648,14210,147
5649,14212,79
5650,14216,181
5651,14220,93
5652,14222,20
5653,14223,96
5654,14223,186
5655,14227,453
5656,14227,56
5657,14228,226
5658,14231,135
5659,14232,63
5660,14233,19
5661,14237,246
5662,14237,122
5663,14239,575
5664,14239,129
5665,14243,1135
5666,14243,136
5667,14243,4
5668,14243,326
5669,14244,20
5670,14245,134
5671,14247,1140
5672,14249,1408
5673,14250,111
5674,14251,107
5675,14254,16
5676,14257,16
5677,14260,522
5678,14260,37
5679,14264,186
5680,14270,169
5681,14272,58
5682,14275,67
5683,14277,99
5684,14277,169
5685,14279,3
5686,14282,24
5687,14285,17
5688,14285,6
5689,14285,44
5690,14289,55
5691,14290,533
5692,14292,279
5693,14295,53
5694,14296,112
5695,14299,462
5696,14304,11
5697,14311,464
5698,14311,1667
5699,14316,125
5700,14318,30
5701,14320,232
5702,14321,159
5703,14327,166
5704,14332,73
5705,14348,149
5706,14350,101
5707,14354,83
5708,14356,237
5709,14359,23
5710,14360,135
5711,14361,82
5712,14363,117
5713,14364,106
5714,14365,743
5715,14366,115
5716,14369,102
5717,14369,87
5718,14370,118
5719,14372,152
5720,14373,70
5721,14375,26
5722,14378,259
5723,14378,48
5724,14379,270
5725,14381,39
5726,14382,146
5727,14384,87
5728,14385,554
5729,14385,163
5730,14390,68
5731,14392,17
5732,14393,60
5733,14393,88
5734,14396,6
5735,14398,16
5736,14402,71
5737,14402,42
5738,14403,7459
5739,14406,1498
5740,14409,48
5741,14409,431
5742,14409,94
5743,14413,137
5744,14413,24
5745,14417,162
5746,14420,22
5747,14423,199
5748,14426,31
5749,14431,32
5750,14435,16
5751,14435,137
5752,14437,179
5753,14438,41
5754,14442,49
5755,14444,94
5756,14444,25
5757,14447,449
5758,14449,50
5759,14451,1520
5760,14451,37
5761,14462,31
5762,14463,3
5763,14464,247
5764,14466,1116
5765,14468,49
5766,14472,50
5767,14472,251
5768,14476,198
5769,14480,223
5770,14484,63
5771,14487,53
5772,14487,36
5773,14489,36
5774,14490,4
5775,14499,66
5776,14500,237
5777,14500,1209
5778,14502,168
5779,14504,136
5780,14505,26
5781,14506,1078
5782,14512,240
5783,14517,380
5784,14518,279
5785,14525,516
5786,14527,76
5787,14527,103
5788,14530,72
5789,14530,52
5790,14532,103
5791,14534,72
5792,14536,55
5793,14538,37
5794,14540,44
5795,14541,165
5796,14543,71
5797,14543,318
5798,14543,34
5799,14543,499
5800,14545,64
5801,14546,291
5802,14546,837
5803,14549,11
5804,14553,115
5805,14555,164
5806,14559,80
5807,14561,7679
5808,14564,76
5809,14569,55
5810,14574,72
5811,14576,322
5812,14577,28
5813,14587,22
5814,14587,331
5815,14588,72
5816,14588,57
5817,14589,1260
5818,14595,13
5819,14595,123
5820,14601,46
5821,14601,131
5822,14602,84
5823,14602,41
5824,14603,220
5825,14603,103
5826,14608,132
5827,14609,4
5828,14612,47
5829,14614,108
5830,14615,724
5831,14616,160
5832,14617,19
5833,14620,74
5834,14620,11
5835,14621,185
5836,14622,456
5837,14623,375
5838,14624,69
5839,14627,1618
5840,14627,280
5841,14628,242
5842,14630,70
5843,14635,31
5844,14635,18
5845,14637,116
5846,14640,25
5847,14642,147
5848,14646,226
5849,14647,80
5850,14649,57
5851,14652,112
5852,14653,17
5853,14653,55
5854,14655,38
5855,14656,142
5856,14661,52
5857,14663,272
5858,14663,70
5859,14665,52
5860,14670,15
5861,14672,25
5862,14673,1081
5863,14674,31
5864,14678,142
5865,14681,75
5866,14681,147
5867,14683,789
5868,14683,44
5869,14687,39
5870,14690,5
5871,14691,4
5872,14693,21
5873,14698,129
5874,14698,92
5875,14700,39
5876,14701,656
5877,14701,204
5878,14704,43
5879,14704,12
5880,14706,309
5881,14706,111
5882,14709,33
5883,14709,82
5884,14715,11
5885,14717,259
5886,14719,205
5887,14728,52
5888,14734,16
5889,14739,23
5890,14741,100
5891,14743,83
5892,14749,36
5893,14749,199
5894,14750,48
5895,14750,69
5896,14752,191
5897,14753,104
5898,14762,20
5899,14766,34
5900,14767,10338
5901,14769,741
5902,14771,125
5903,14773,27
5904,14775,195
5905,14779,10
5906,14785,14
5907,14789,17
5908,14793,48
5909,14794,172
5910,14795,27
5911,14796,163
5912,14799,18
5913,14800,22
5914,14807,172
5915,14807,141
5916,14810,142
5917,14810,24
5918,14820,63
5919,14821,30
5920,14824,144
5921,14825,49
5922,14828,155
5923,14833,64
5924,14833,28
5925,14835,555
5926,14836,227
5927,14840,67
5928,14840,22
5929,14840,174
5930,14843,39
5931,14844,70
5932,14849,192
5933,14849,105
5934,14852,39
5935,14856,10
5936,14861,115
5937,14861,93
5938,14865,88
5939,14866,1100
5940,14867,31
5941,14868,430
5942,14868,32
5943,14872,21
5944,14873,48
5945,14874,287
5946,14874,39
5947,14877,96
5948,14878,194
5949,14881,78
5950,14883,46
5951,14887,13
5952,14895,174
5953,14895,121
5954,14897,70
5955,14899,339
5956,14907,63
5957,14910,242
5958,14910,153
5959,14911,116
5960,14912,175
5961,14914,142
5962,14915,77
5963,14917,70
5964,14918,55
5965,14918,128
5966,14919,102
5967,14920,216
5968,14921,46
5969,14922,1056
5970,14922,37
5971,14923,63
5972,14924,53
5973,14924,121
5974,14928,8
5975,14928,6
5976,14929,168
5977,14929,91
5978,14931,57
5979,14936,164
5980,14938,119
5981,14938,416
5982,14944,26
5983,14944,123
5984,14944,1029
5985,14946,414
5986,14949,21
5987,14950,5
5988,14954,44
5989,14957,1564
5990,14960,34
5991,14961,269
5992,14963,32
5993,14963,45
5994,14966,47
5995,14969,3910
5996,14969,212
5997,14969,169
5998,14971,16
5999,14973,46
6000,14975,1188
6001,14977,7
6002,14977,21
6003,14979,112
6004,14980,116
6005,14982,24
6006,14982,55
6007,14984,530
6008,14987,137
6009,14990,32
6010,14993,69
6011,14994,35
6012,14994,282
6013,14995,59
6014,14998,594
6015,14999,55
6016,15003,41
6017,15006,40
6018,15006,53
6019,15007,40
6020,15007,32
6021,15009,51
6022,15010,176
6023,15013,345
6024,15016,56
6025,15017,141
6026,15017,44
6027,15019,151
6028,15023,87
6029,15030,14
6030,15032,7
6031,15041,92
6032,15042,8
6033,15050,8
6034,15050,347
6035,15052,55
6036,15053,238
6037,15056,17
6038,15058,58
6039,15062,83
6040,15063,74
6041,15064,218
6042,15068,143
6043,15069,111
6044,15071,160
6045,15071,11890
6046,15073,270
6047,15074,17
6048,15079,205
6049,15082,268
6050,15084,202
6051,15090,24
6052,15091,67
6053,15091,150
6054,15093,38
6055,15105,229
6056,15107,83
6057,15108,307
6058,15109,15
6059,15111,44
6060,15112,421
6061,15112,146
6062,15118,1067
6063,15124,3
6064,15132,114
6065,15133,8
6066,15134,126
6067,15135,49
6068,15137,787
6069,15139,891
6070,15141,104
6071,15141,5659
6072,15141,185
6073,15141,20
6074,15144,713
6075,15146,58
6076,15148,181
6077,15149,84
6078,15149,97
6079,15152,86
6080,15156,57
6081,15157,57
6082,15159,28
6083,15163,459
6084,15164,413
6085,15165,641
6086,15166,32
6087,15167,167
6088,15178,87
6089,15179,38
6090,15184,1149
6091,15186,39
6092,15186,65
6093,15186,421
6094,15186,13
6095,15188,11
6096,15189,28
6097,15194,91
6098,15196,126
6099,15202,54
6100,15204,74
6101,15210,43
6102,15213,17
6103,15214,1331
6104,15218,9
6105,15218,140
6106,15218,137
6107,15218,115
6108,15227,107
6109,15228,4
6110,15231,345
6111,15231,89
6112,15231,130
6113,15235,87
6114,15236,2
6115,15239,47
6116,15240,119
6117,15246,211
6118,15248,121
6119,15249,219
6120,15251,88
6121,15255,26
6122,15256,567
6123,15256,69
6124,15258,391
6125,15258,140
6126,15261,65
6127,15262,44
6128,15263,79
6129,15267,13
6130,15268,1642
6131,15271,1484
6132,15274,131
6133,15280,48
6134,15281,468
6135,15284,238
6136,15285,37
6137,15290,11
6138,15291,2625
6139,15295,33
6140,15300,585
6141,15303,212
6142,15304,32
6143,15306,169
6144,15306,57
6145,15307,219
6146,15310,72
6147,15316,405
6148,15318,164
6149,15322,21
6150,15323,52
6151,15326,64
6152,15331,274
6153,15335,50
6154,15339,333
6155,15341,45
6156,15341,24
6157,15347,120
6158,15348,1752
6159,15349,852
6160,15351,26
6161,15351,150
6162,15354,27
6163,15356,34
6164,15357,83
6165,15361,26
6166,15361,75
6167,15362,37
6168,15363,14
6169,15364,317
6170,15367,202
6171,15369,255
6172,15374,678
6173,15377,119
6174,15377,112
6175,15378,456
6176,15381,63
6177,15382,130
6178,15383,39
6179,15384,63
6180,15388,62
6181,15394,23383
6182,15394,120
6183,15397,121
6184,15400,34
6185,15403,189
6186,15404,263
6187,15405,513
6188,15415,218
6189,15416,111
6190,15419,383
